DMs_,smooth_sfunc,cutoff_func
13.514907615213362,0.4013431757600968,1.0
13.524247542173509,0.40153107786457887,1.0
13.533593923801211,0.4017190197257287,1.0
13.542946764557168,0.40190700131702894,1.0
13.552306068905185,0.4020950226119361,1.0
13.56167184131214,0.40228308358387954,1.0
13.571044086248003,0.4024711842062624,1.0
13.580422808185826,0.4026593244524605,1.0
13.589808011601763,0.40284750429582344,1.0
13.599199700975058,0.403035723709674,1.0
13.608597880788034,0.40322398266730797,1.0
13.618002555526134,0.4034122811419945,1.0
13.627413729677892,0.4036006191069764,1.0
13.636831407734944,0.4037889965354694,1.0
13.64625559419203,0.40397741340066257,1.0
13.655686293546998,0.4041658696757183,1.0
13.6651235103008,0.40435436533377234,1.0
13.674567248957505,0.40454290034793355,1.0
13.684017514024289,0.40473147469128423,1.0
13.693474310011453,0.4049200883368801,1.0
13.702937641432392,0.4051087412577496,1.0
13.712407512803644,0.4052974334268952,1.0
13.721883928644857,0.40548616481729194,1.0
13.731366893478805,0.40567493540188876,1.0
13.740856411831391,0.40586374515360757,1.0
13.750352488231638,0.40605259404534366,1.0
13.759855127211713,0.40624148204996574,1.0
13.769364333306891,0.40643040914031525,1.0
13.778880111055601,0.4066193752892076,1.0
13.788402464999404,0.40680838046943124,1.0
13.797931399683,0.40699742465374766,1.0
13.807466919654225,0.40718650781489213,1.0
13.817009029464064,0.40737562992557286,1.0
13.826557733666645,0.4075647909584714,1.0
13.83611303681924,0.40775399088624276,1.0
13.845674943482283,0.40794322968151514,1.0
13.855243458219332,0.4081325073168898,1.0
13.864818585597128,0.40832182376494175,1.0
13.874400330185555,0.408511178998219,1.0
13.883988696557655,0.40870057298924284,1.0
13.893583689289635,0.4088900057105083,1.0
13.903185312960858,0.40907947713448284,1.0
13.91279357215386,0.4092689872336081,1.0
13.922408471454341,0.4094585359802988,1.0
13.932030015451158,0.4096481233469424,1.0
13.941658208736357,0.4098377493059004,1.0
13.951293055905149,0.4100274138295072,1.0
13.96093456155592,0.41021711689007057,1.0
13.97058273029024,0.41040685845987174,1.0
13.98023756671285,0.4105966385111651,1.0
13.989899075431682,0.41078645701617833,1.0
13.999567261057845,0.4109763139471125,1.0
14.00924212820565,0.41116620927614206,1.0
14.018923681492565,0.41135614297541445,1.0
14.02861192553928,0.41154611501705085,1.0
14.038306864969668,0.4117361253731454,1.0
14.048008504410793,0.4119261740157658,1.0
14.057716848492925,0.4121162609169529,1.0
14.067431901849526,0.41230638604872105,1.0
14.077153669117273,0.412496549383058,1.0
14.08688215493602,0.41268675089192397,1.0
14.096617363948857,0.4128769905472537,1.0
14.10635930080207,0.41306726832095475,1.0
14.116107970145155,0.4132575841849075,1.0
14.125863376630825,0.41344793811096653,1.0
14.135625524915007,0.4136383300709592,1.0
14.145394419656846,0.41382876003668634,1.0
14.155170065518703,0.4140192279799221,1.0
14.164952467166167,0.41420973387241394,1.0
14.174741629268055,0.4144002776858829,1.0
14.184537556496391,0.4145908593920227,1.0
14.194340253526445,0.41478147896250106,1.0
14.204149725036718,0.41497213636895874,1.0
14.213965975708936,0.4151628315830098,1.0
14.223789010228069,0.41535356457624195,1.0
14.233618833282316,0.4155443353202159,1.0
14.24345544956313,0.4157351437864658,1.0
14.253298863765183,0.41592598994649904,1.0
14.263149080586409,0.41611687377179657,1.0
14.273006104727987,0.41630779523381256,1.0
14.28286994089434,0.4164987543039746,1.0
14.292740593793148,0.4166897509536837,1.0
14.302618068135338,0.41688078515431354,1.0
14.312502368635096,0.41707185687721227,1.0
14.322393500009866,0.4172629660937007,1.0
14.332291466980362,0.4174541127750731,1.0
14.34219627427053,0.417645296892597,1.0
14.35210792660761,0.41783651841751346,1.0
14.362026428722102,0.41802777732103685,1.0
14.371951785347768,0.4182190735743549,1.0
14.381884001221652,0.41841040714862865,1.0
14.391823081084063,0.4186017780149926,1.0
14.401769029678587,0.41879318614455446,1.0
14.4117218517521,0.4189846315083957,1.0
14.421681552054734,0.4191761140775705,1.0
14.431648135339923,0.4193676338231069,1.0
14.441621606364384,0.4195591907160061,1.0
14.451601969888118,0.419750784727243,1.0
14.461589230674416,0.41994241582776537,1.0
14.47158339348986,0.4201340839884948,1.0
14.481584463104328,0.420325789180326,1.0
14.491592444290994,0.4205175313741272,1.0
14.501607341826336,0.42070931054074007,1.0
14.511629160490113,0.4209011266509791,1.0
14.52165790506541,0.42109297967563303,1.0
14.531693580338606,0.42128486958546346,1.0
14.541736191099393,0.42147679635120544,1.0
14.55178574214077,0.4216687599435675,1.0
14.561842238259048,0.42186076033323155,1.0
14.571905684253863,0.422052797490853,1.0
14.581976084928142,0.42224487138706024,1.0
14.592053445088156,0.4224369819924555,1.0
14.60213776954349,0.42262912927761426,1.0
14.61222906310705,0.42282131321308547,1.0
14.622327330595073,0.4230135337693913,1.0
14.63243257682712,0.4232057909170277,1.0
14.642544806626086,0.4233980846264634,1.0
14.652664024818195,0.42359041486814125,1.0
14.662790236233011,0.423782781612477,1.0
14.672923445703441,0.4239751848298603,1.0
14.683063658065707,0.4241676244906535,1.0
14.693210878159402,0.424360100565193,1.0
14.703365110827447,0.42455261302378844,1.0
14.71352636091612,0.4247451618367229,1.0
14.72369463327504,0.42493774697425274,1.0
14.733869932757182,0.42513036840660795,1.0
14.744052264218881,0.42532302610399186,1.0
14.754241632519806,0.4255157200365811,1.0
14.764438042523006,0.425708450174526,1.0
14.774641499094882,0.4259012164879503,1.0
14.784852007105203,0.42609401894695087,1.0
14.7950695714271,0.42628685752159834,1.0
14.80529419693707,0.4264797321819367,1.0
14.815525888514983,0.4266726428979833,1.0
14.825764651044082,0.42686558963972904,1.0
14.83601048941099,0.42705857237713846,1.0
14.846263408505685,0.427251591080149,1.0
14.856523413221547,0.427444645718672,1.0
14.866790508455331,0.42763773626259227,1.0
14.877064699107175,0.4278308626817678,1.0
14.887345990080604,0.42802402494603037,1.0
14.897634386282533,0.428217223025185,1.0
14.907929892623265,0.4284104568890103,1.0
14.918232514016506,0.4286037265072584,1.0
